name,tags
S2A_MSIL1C_20170325T003031_N0204_R016_T55KCA_20170325T003026_TOA_29087.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170325T003031_N0204_R016_T55KCA_20170325T003026_TOA_29595.TIF,cloudy unshaded
S2A_MSIL1C_20170325T003031_N0204_R016_T55KCA_20170325T003026_TOA_29962.TIF,cloudy unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_18656.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_21111.TIF,cloudy unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_22127.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_22298.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_22831.TIF,clear agriculture unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_22962.TIF,clear agriculture unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_23331.TIF,clear agriculture forest shaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_23453.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_24150.TIF,clear agriculture unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_24446.TIF,clear forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_24569.TIF,clear forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_24771.TIF,clear agriculture habitation forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_25419.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_25607.TIF,clear agriculture bare_ground habitation forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_25908.TIF,clear agriculture habitation forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_26360.TIF,clear agriculture bare_ground forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_26748.TIF,clear forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_27876.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_28128.TIF,clear agriculture bare_ground forest water shaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_28252.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_29240.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170328T003701_N0204_R059_T55KCA_20170328T004101_TOA_29906.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_11597.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_11874.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_11884.TIF,clear agriculture unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_12484.TIF,clear agriculture bare_ground forest shaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_12545.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_12562.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_12948.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_13198.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_13580.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_14856.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_14955.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_15428.TIF,partly_cloudy agriculture bare_ground forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_15559.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_15683.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_16584.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_16597.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_16803.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_17252.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_17270.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_18484.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_18586.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_18837.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_18960.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19164.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19200.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19254.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19275.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19287.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19521.TIF,partly_cloudy agriculture bare_ground forest partly_shaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19665.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_19877.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_20771.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_21136.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_21591.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_21777.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_22500.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_23075.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_23323.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_23498.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_23685.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_23754.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_24595.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_25039.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_25544.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_25714.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_26739.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_26885.TIF,partly_cloudy agriculture bare_ground forest partly_shaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_26965.TIF,partly_cloudy agriculture forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_27198.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_28176.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_28358.TIF,cloudy unshaded
S2A_MSIL1C_20170404T002701_N0204_R016_T55KCA_20170404T003113_TOA_29754.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_19195.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_22855.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_23246.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_23711.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_24163.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_24346.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_24431.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_25303.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_25306.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_25727.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_25830.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_26386.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_26515.TIF,partly_cloudy agriculture forest partly_shaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_26961.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_28394.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_28506.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_28727.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_29005.TIF,cloudy unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_29255.TIF,clear agriculture bare_ground habitation forest water shaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_29305.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_30478.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170407T003951_N0204_R059_T55KCA_20170407T003953_TOA_30628.TIF,clear agriculture bare_ground forest unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_11308.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_11444.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_11819.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_12331.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_12460.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_12832.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_13060.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_13408.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_13546.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_13577.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_13674.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_14163.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_14352.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_15420.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_15440.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_15599.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_16119.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_18095.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_19094.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_19524.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_19742.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_19823.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_20285.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_21712.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22028.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22394.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22487.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22581.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22798.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22799.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22907.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_22992.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_23511.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_23610.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_23637.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_23892.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_23923.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_24362.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_24735.TIF,partly_cloudy agriculture forest unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_24839.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_24942.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_25308.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_25328.TIF,partly_cloudy agriculture forest unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_25411.TIF,partly_cloudy agriculture forest unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_25609.TIF,partly_cloudy agriculture bare_ground forest partly_shaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_25944.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_26953.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_27077.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_27144.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_27454.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_27540.TIF,cloudy unshaded
S2A_MSIL1C_20170414T003031_N0204_R016_T55KCA_20170414T003032_TOA_30500.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_20606.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_21407.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_21969.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_22050.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_23960.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_24335.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_24562.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_24742.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_25059.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_26316.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_26406.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_26880.TIF,partly_cloudy agriculture bare_ground partly_shaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_27304.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_27790.TIF,partly_cloudy agriculture bare_ground forest unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_27849.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_27871.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_27994.TIF,partly_cloudy agriculture bare_ground forest unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_28116.TIF,cloudy unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_28415.TIF,partly_cloudy agriculture bare_ground forest unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_29754.TIF,partly_cloudy agriculture bare_ground forest unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_30040.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170417T003701_N0204_R059_T55KCA_20170417T004106_TOA_30428.TIF,clear agriculture bare_ground shaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_11572.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_11589.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_12054.TIF,clear agriculture bare_ground forest unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_12650.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_12686.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_13125.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_13877.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_13980.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_14114.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_14135.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_14251.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_14889.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_14891.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_15166.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_15947.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_16048.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_16220.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_16358.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_16557.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_16918.TIF,partly_cloudy agriculture forest unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_17492.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_17507.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_17984.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_18012.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_18123.TIF,partly_cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_19085.TIF,cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_19378.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_19761.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_20245.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_20853.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_21049.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_21610.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_21716.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_22199.TIF,partly_cloudy agriculture bare_ground unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_22821.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_23118.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_23210.TIF,clear agriculture forest unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_23578.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_23739.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_24059.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_24097.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_24351.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_24583.TIF,cloudy agriculture unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_25252.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_25273.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_25800.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_26258.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_26314.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_26469.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_26905.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_27385.TIF,cloudy unshaded
S2A_MSIL1C_20170424T002711_N0204_R016_T55KCA_20170424T003118_TOA_28525.TIF,cloudy unshaded
S2A_MSIL1C_20170427T004001_N0205_R059_T55KCA_20170427T003957_TOA_20222.TIF,clear forest unshaded
